samsung SM-G930V;7.0;1.1.6;2.3.0;video
1531775855.902;;;;;;;;;0.0016908646;0.009065554;-0.0012408495;;;;;;;;;
1531775855.902;;;;;;;;;;;;;;;;9.79306;-0.045180455;0.5141064;;
1531775856.18;;;;;;;;;;;;96.963486;;;;;;;;
1531775856.97;-82.64568163;40.87052052;319.0;6.067999839782715;0.0;;;;;;;;;;;;;;;
1531775856.119;;;;;;;;;;;;96.963486;;;;;;;;
1531775856.94;;;;;;0.0015417682;0.0042487807;1.623258;;;;;;;;;;;;
1531775856.95;;;;;;;;;;;;;;;;9.793071;-0.041666184;0.5142311;;
1531775856.95;;;;;;;;;-0.0010967255;-0.0018689856;-0.010184109;;;;;;;;;
1531775856.90;;;;;;;;;;;;;85.24695;;;;;;;
1531775856.191;;;;;;;;;;;;;84.86816;;;;;;;
1531775856.319;;;;;;;;;;;;96.96384;;;;;;;;
1531775856.287;;;;;;;;;-0.001335144;0.019409202;-0.00803405;;;;;;;;;
1531775856.288;;;;;;;;;;;;;;;;9.79294;-0.043903522;0.5165198;;
1531775856.287;;;;;;0.0015364775;0.0044769277;1.6234915;;;;;;;;;;;;
1531775856.390;;;;;;;;;;;;;85.40879;;;;;;;
1531775856.479;;;;;;;;;-0.002196312;0.0073410533;0.0023556948;;;;;;;;;
1531775856.479;;;;;;;;;;;;;;;;9.793107;-0.043520033;0.51336116;;
1531775856.519;;;;;;;;;;;;96.964005;;;;;;;;
1531775856.480;;;;;;0.0015437705;0.0044378224;1.6231688;;;;;;;;;;;;
1531775856.491;;;;;;;;;;;;;85.78668;;;;;;;
1531775856.673;;;;;;;;;0.0050849915;0.008551225;-0.0093618035;;;;;;;;;
1531775856.672;;;;;;;;;;;;;;;;9.793069;-0.042286724;0.51420915;;
1531775856.672;;;;;;0.0015418171;0.0043120594;1.6232556;;;;;;;;;;;;
1531775856.690;;;;;;;;;;;;;86.05676;;;;;;;
1531775856.719;;;;;;;;;;;;96.9638;;;;;;;;
1531775856.865;;;;;;;;;;;;;;;;9.793036;-0.040629406;0.5149537;;
1531775856.865;;;;;;0.0015401039;0.004143058;1.6233317;;;;;;;;;;;;
1531775856.865;;;;;;;;;-0.0025157928;5.840175E-4;-0.0033677816;;;;;;;;;
1531775856.919;;;;;;;;;;;;96.96362;;;;;;;;
1531775856.890;;;;;;;;;;;;;85.45956;;;;;;;
1531775857.20;;;;;;;;;;;;96.9638;;;;;;;;
1531775857.57;;;;;;0.0015387681;0.0041785426;1.6233908;;;;;;;;;;;;
1531775857.57;;;;;;;;;;;;;;;;9.793005;-0.04097739;0.5155318;;
1531775857.56;;;;;;;;;0.0075855255;0.014606945;-0.010494709;;;;;;;;;
1531775857.173;-82.64568079;40.87051932;319.0;6.067999839782715;0.0;;;;;;;;;;;;;;;
1531775857.90;;;;;;;;;;;;;85.814606;;;;;;;
1531775857.219;;;;;;;;;;;;96.96366;;;;;;;;
1531775857.250;;;;;;;;;;;;;;;;9.792985;-0.04078301;0.515907;;
1531775857.250;;;;;;0.0015379023;0.0041587222;1.6234292;;;;;;;;;;;;
1531775857.250;;;;;;;;;-0.002837181;0.010963909;-0.005793631;;;;;;;;;
1531775857.290;;;;;;;;;;;;;85.81611;;;;;;;
1531775857.418;;;;;;;;;;;;96.963486;;;;;;;;
1531775857.442;;;;;;;;;-0.012857437;0.01355819;0.0044933558;;;;;;;;;
1531775857.441;;;;;;;;;;;;;;;;9.793156;-0.042054255;0.51257026;;
1531775857.442;;;;;;0.0015456015;0.004288354;1.6230884;;;;;;;;;;;;
1531775857.490;;;;;;;;;;;;;84.982346;;;;;;;
1531775857.618;;;;;;;;;;;;96.964005;;;;;;;;
1531775857.634;;;;;;0.001537749;0.004288045;1.6234357;;;;;;;;;;;;
1531775857.634;;;;;;;;;0.015993118;0.007819578;-0.008117855;;;;;;;;;
1531775857.634;;;;;;;;;;;;;;;;9.792976;-0.042051226;0.51597154;;
1531775857.690;;;;;;;;;;;;;84.91211;;;;;;;
1531775857.818;;;;;;;;;;;;96.96384;;;;;;;;
1531775857.827;;;;;;0.001541313;0.0040029916;1.6232781;;;;;;;;;;;;
1531775857.826;;;;;;;;;-9.212494E-4;0.0038489327;0.0075703263;;;;;;;;;
1531775857.827;;;;;;;;;;;;;;;;9.793068;-0.03925583;0.5144318;;
1531775857.919;;;;;;;;;;;;96.963455;;;;;;;;
1531775857.889;;;;;;;;;;;;;85.31108;;;;;;;
1531775858.19;;;;;;;;;0.0058717728;0.01642662;-0.005600095;;;;;;;;;
1531775858.19;;;;;;;;;;;;;;;;9.793066;-0.04206134;0.5142775;;
1531775858.19;;;;;;0.0015416597;0.0042890757;1.6232625;;;;;;;;;;;;
1531775858.91;-82.64567942;40.87051953;319.0;4.550999641418457;0.0;;;;;;;;;;;;;;;
1531775858.118;;;;;;;;;;;;96.96327;;;;;;;;
1531775858.89;;;;;;;;;;;;;85.56954;;;;;;;
1531775858.211;;;;;;;;;-0.0054330826;0.006306406;3.1876564E-4;;;;;;;;;
1531775858.211;;;;;;0.0015402022;0.0040464913;1.6233273;;;;;;;;;;;;
1531775858.211;;;;;;;;;;;;;;;;9.793042;-0.039682414;0.5149124;;
1531775858.319;;;;;;;;;;;;96.96257;;;;;;;;
1531775858.289;;;;;;;;;;;;;86.24555;;;;;;;
1531775858.404;;;;;;0.0015405632;0.004189251;1.623311;;;;;;;;;;;;
1531775858.404;;;;;;;;;-0.0044021606;0.022641756;0.002091229;;;;;;;;;
1531775858.404;;;;;;;;;;;;;;;;9.793045;-0.0410824;0.51475394;;
1531775858.518;;;;;;;;;;;;96.9624;;;;;;;;
1531775858.489;;;;;;;;;;;;;85.43282;;;;;;;
1531775858.596;;;;;;0.0015420086;0.0041354056;1.6232476;;;;;;;;;;;;
1531775858.596;;;;;;;;;;;;;;;;9.79308;-0.04055436;0.5141287;;
1531775858.596;;;;;;;;;0.002957344;0.005461585;-0.0029044151;;;;;;;;;
1531775858.718;;;;;;;;;;;;96.9631;;;;;;;;
1531775858.689;;;;;;;;;;;;;85.14229;;;;;;;
1531775858.819;;;;;;;;;;;;96.96352;;;;;;;;
1531775858.789;;;;;;;;;-0.0026683807;0.009881377;0.0022110343;;;;;;;;;
1531775858.789;;;;;;;;;;;;;;;;9.793121;-0.03847891;0.5134965;;
1531775858.789;;;;;;0.0015434751;0.0039237672;1.6231827;;;;;;;;;;;;
1531775858.889;;;;;;;;;;;;;85.834305;;;;;;;
1531775859.18;;;;;;;;;;;;96.964005;;;;;;;;
1531775858.981;;;;;;;;;-0.0015287399;0.01193748;-0.0030083656;;;;;;;;;
1531775858.981;;;;;;;;;;;;;;;;9.793106;-0.04177024;0.5135322;;
1531775858.981;;;;;;0.0015433815;0.004259391;1.6231866;;;;;;;;;;;;
1531775859.92;-82.64567794;40.87051975;319.0;4.550999641418457;0.0;;;;;;;;;;;;;;;
1531775859.88;;;;;;;;;;;;;85.79412;;;;;;;
1531775859.174;;;;;;0.0015431625;0.003920889;1.6231966;;;;;;;;;;;;
1531775859.173;;;;;;;;;-0.0038452148;0.005604867;-0.00196141;;;;;;;;;
1531775859.174;;;;;;;;;;;;;;;;9.793115;-0.038450684;0.51363194;;
1531775859.218;;;;;;;;;;;;96.96366;;;;;;;;
1531775859.189;;;;;;;;;;;;;85.7182;;;;;;;
1531775859.367;;;;;;0.0015427734;0.004581175;1.6232128;;;;;;;;;;;;
1531775859.366;;;;;;;;;-0.0028209686;0.029920865;-0.002772212;;;;;;;;;
1531775859.366;;;;;;;;;;;;;;;;9.793079;-0.04492583;0.5137909;;
1531775859.418;;;;;;;;;;;;96.964584;;;;;;;;
1531775859.389;;;;;;;;;;;;;85.59008;;;;;;;
1531775859.559;;;;;;;;;;;;;;;;9.793205;-0.044073746;0.5114552;;
1531775859.558;;;;;;0.0015481688;0.004494286;1.6229744;;;;;;;;;;;;
1531775859.558;;;;;;;;;-0.011131287;0.014953252;0.0069737434;;;;;;;;;
1531775859.618;;;;;;;;;;;;96.96422;;;;;;;;
1531775859.589;;;;;;;;;;;;;85.75541;;;;;;;
1531775859.751;;;;;;;;;-0.0101594925;0.0104716085;-0.0060394406;;;;;;;;;
1531775859.751;;;;;;;;;;;;;;;;9.793051;-0.044743888;0.51432407;;
1531775859.751;;;;;;0.001541543;0.004562623;1.6232674;;;;;;;;;;;;
1531775859.818;;;;;;;;;;;;96.9644;;;;;;;;
1531775859.788;;;;;;;;;;;;;85.78117;;;;;;;
1531775859.944;;;;;;0.0015422519;0.005059846;1.6232355;;;;;;;;;;;;
1531775859.944;;;;;;;;;;;;;;;;9.793044;-0.04961993;0.5140102;;
1531775859.944;;;;;;;;;-0.010365486;0.014809992;0.0023005605;;;;;;;;;
1531775860.18;;;;;;;;;;;;96.964584;;;;;;;;
1531775859.988;;;;;;;;;;;;;84.80606;;;;;;;
1531775860.112;-82.64567693;40.8705198;319.0;4.550999641418457;0.0;;;;;;;;;;;;;;;
1531775860.89;;;;;;;;;;;;;84.73751;;;;;;;
1531775860.136;;;;;;0.0015523914;0.004965471;1.622787;;;;;;;;;;;;
1531775860.136;;;;;;;;;-0.00758934;-0.003923461;0.013473183;;;;;;;;;
1531775860.136;;;;;;;;;;;;;;;;9.793279;-0.048694443;0.509619;;
1531775860.218;;;;;;;;;;;;96.964584;;;;;;;;
1531775860.289;;;;;;;;;;;;;85.1269;;;;;;;
1531775860.329;;;;;;;;;;;;;;;;9.793037;-0.0499085;0.5141145;;
1531775860.328;;;;;;;;;0.0061979294;0.0011202581;-0.019484878;;;;;;;;;
1531775860.329;;;;;;0.00154201;0.0050892723;1.6232461;;;;;;;;;;;;
1531775860.418;;;;;;;;;;;;96.96475;;;;;;;;
1531775860.488;;;;;;;;;;;;;85.8509;;;;;;;
1531775860.521;;;;;;0.0015505098;0.00502254;1.6228702;;;;;;;;;;;;
1531775860.521;;;;;;;;;-0.010001183;-0.0063941926;0.023387283;;;;;;;;;
1531775860.521;;;;;;;;;;;;;;;;9.793233;-0.049254093;0.51043326;;
1531775860.618;;;;;;;;;;;;96.96528;;;;;;;;
1531775860.688;;;;;;;;;;;;;85.772255;;;;;;;
1531775860.713;;;;;;0.0015449497;0.005051538;1.6231161;;;;;;;;;;;;
1531775860.713;;;;;;;;;0.009758949;-9.129271E-4;-0.01834789;;;;;;;;;
1531775860.713;;;;;;;;;;;;;;;;9.793105;-0.04953845;0.51284134;;
1531775860.818;;;;;;;;;;;;96.965706;;;;;;;;
1531775860.888;;;;;;;;;;;;;86.19904;;;;;;;
1531775860.906;;;;;;;;;-0.0043964386;0.004033424;0.004652083;;;;;;;;;
1531775860.906;;;;;;0.0015402077;0.0050853943;1.623326;;;;;;;;;;;;
1531775860.906;;;;;;;;;;;;;;;;9.792996;-0.049870465;0.5148951;;
1531775861.17;;;;;;;;;;;;96.96641;;;;;;;;
1531775861.96;-82.64567676;40.87051986;319.0;4.550999641418457;0.0;;;;;;;;;;;;;;;
1531775861.118;;;;;;;;;;;;96.96553;;;;;;;;
1531775861.88;;;;;;;;;;;;;85.62281;;;;;;;
1531775861.98;;;;;;0.0015409238;0.004760828;1.6232946;;;;;;;;;;;;
1531775861.98;;;;;;;;;0.0031642914;-0.016320907;-0.0061306953;;;;;;;;;
1531775861.98;;;;;;;;;;;;;;;;9.793029;-0.04668759;0.5145895;;
1531775861.318;;;;;;;;;;;;96.96501;;;;;;;;
1531775861.287;;;;;;;;;;;;;86.03333;;;;;;;
1531775861.291;;;;;;0.0015376994;0.004902182;1.623437;;;;;;;;;;;;
1531775861.291;;;;;;;;;-0.002588272;0.006255619;0.0028519034;;;;;;;;;
1531775861.291;;;;;;;;;;;;;;;;9.792948;-0.04807379;0.5159841;;
1531775861.388;;;;;;;;;;;;;86.04822;;;;;;;
1531775861.517;;;;;;;;;;;;96.965355;;;;;;;;
1531775861.483;;;;;;;;;-0.005235672;0.0032648072;0.008778632;;;;;;;;;
1531775861.483;;;;;;;;;;;;;;;;9.793059;-0.050168436;0.5136736;;
1531775861.483;;;;;;0.0015430269;0.005115779;1.6232011;;;;;;;;;;;;
1531775861.618;;;;;;;;;;;;96.965355;;;;;;;;
1531775861.588;;;;;;;;;;;;;86.25592;;;;;;;
1531775861.676;;;;;;0.0015395447;0.0049691834;1.6233554;;;;;;;;;;;;
1531775861.675;;;;;;;;;0.0032901764;-0.0025182925;-0.00509429;;;;;;;;;
1531775861.676;;;;;;;;;;;;;;;;9.792988;-0.048730846;0.5151839;;
1531775861.818;;;;;;;;;;;;96.96539;;;;;;;;
1531775861.788;;;;;;;;;;;;;86.22496;;;;;;;
1531775861.868;;;;;;0.0015349773;0.004897807;1.6235573;;;;;;;;;;;;
1531775861.868;;;;;;;;;;;;;;;;9.792887;-0.048030887;0.51716363;;
1531775861.868;;;;;;;;;-0.002737999;-0.0018303357;0.006829977;;;;;;;;;
1531775862.17;;;;;;;;;;;;96.96487;;;;;;;;
1531775861.987;;;;;;;;;;;;;85.82931;;;;;;;
1531775862.126;-82.64567693;40.87051998;319.0;4.550999641418457;0.0;;;;;;;;;;;;;;;
1531775862.88;;;;;;;;;;;;;85.80104;;;;;;;
1531775862.61;;;;;;;;;-0.0015411377;0.0011594109;0.003255427;;;;;;;;;
1531775862.61;;;;;;;;;;;;;;;;9.792898;-0.0474249;0.5169794;;
1531775862.61;;;;;;0.001535404;0.0048360126;1.6235386;;;;;;;;;;;;
1531775862.218;;;;;;;;;;;;96.96504;;;;;;;;
1531775862.253;;;;;;;;;-0.0060186386;0.0019348226;0.012087405;;;;;;;;;
1531775862.253;;;;;;;;;;;;;;;;9.793022;-0.04662608;0.5147181;;
1531775862.253;;;;;;0.0015406272;0.0047545545;1.6233077;;;;;;;;;;;;
1531775862.287;;;;;;;;;;;;;86.68188;;;;;;;
1531775862.418;;;;;;;;;;;;96.96504;;;;;;;;
1531775862.446;;;;;;;;;-7.8487396E-4;0.0027678236;9.338856E-4;;;;;;;;;
1531775862.445;;;;;;;;;;;;;;;;9.793028;-0.047240816;0.5145379;;
1531775862.445;;;;;;0.0015410411;0.004817242;1.6232893;;;;;;;;;;;;
1531775862.487;;;;;;;;;;;;;86.2805;;;;;;;
1531775862.618;;;;;;;;;;;;96.96487;;;;;;;;
1531775862.638;;;;;;;;;-0.0032320023;0.0018864237;0.0043925643;;;;;;;;;
1531775862.638;;;;;;;;;;;;;;;;9.793043;-0.049604576;0.5140315;;
1531775862.638;;;;;;0.0015422028;0.0050582807;1.6232376;;;;;;;;;;;;
1531775862.687;;;;;;;;;;;;;86.207184;;;;;;;
1531775862.817;;;;;;;;;;;;96.96452;;;;;;;;
1531775862.830;;;;;;0.001546412;0.0053325724;1.6230513;;;;;;;;;;;;
1531775862.830;;;;;;;;;;;;;;;;9.793125;-0.052294426;0.5122041;;
1531775862.831;;;;;;;;;-0.0021095276;0.006910704;0.002740562;;;;;;;;;
1531775862.887;;;;;;;;;;;;;85.77285;;;;;;;
1531775863.17;;;;;;;;;;;;96.964905;;;;;;;;
1531775863.22;;;;;;;;;-0.0068597794;0.004197523;0.004925221;;;;;;;;;
1531775863.23;;;;;;;;;;;;;;;;9.793214;-0.053592727;0.5103921;;
1531775863.22;;;;;;0.0015505909;0.005464964;1.622866;;;;;;;;;;;;
1531775863.126;-82.64567704;40.87052002;319.0;4.550999641418457;0.0;;;;;;;;;;;;;;;
1531775863.87;;;;;;;;;;;;;85.480484;;;;;;;
1531775863.217;;;;;;;;;;;;96.965256;;;;;;;;
1531775863.215;;;;;;0.0015484225;0.005567029;1.622962;;;;;;;;;;;;
1531775863.215;;;;;;;;;0.0015830994;0.0027461834;0.0010674596;;;;;;;;;
1531775863.215;;;;;;;;;;;;;;;;9.793158;-0.054593623;0.51132965;;
1531775863.287;;;;;;;;;;;;;85.63115;;;;;;;
1531775863.417;;;;;;;;;;;;96.965294;;;;;;;;
1531775863.407;;;;;;;;;;;;;;;;9.79315;-0.05471152;0.51149637;;
1531775863.407;;;;;;0.0015480381;0.0055790516;1.6229789;;;;;;;;;;;;
1531775863.408;;;;;;;;;0.00889492;-0.0064638034;-0.010237604;;;;;;;;;
1531775863.487;;;;;;;;;;;;;85.6142;;;;;;;
1531775863.617;;;;;;;;;;;;96.96512;;;;;;;;
1531775863.600;;;;;;0.0015511417;0.0056682485;1.6228415;;;;;;;;;;;;
1531775863.600;;;;;;;;;-0.0010957718;0.0017744824;0.0071355104;;;;;;;;;
1531775863.600;;;;;;;;;;;;;;;;9.793215;-0.055586237;0.51015025;;
1531775863.687;;;;;;;;;;;;;86.130424;;;;;;;
1531775863.817;;;;;;;;;;;;96.9646;;;;;;;;
1531775863.793;;;;;;;;;;;;;;;;9.793334;-0.057748;0.5076102;;
1531775863.792;;;;;;;;;-0.0043296814;0.004918553;0.008587658;;;;;;;;;
1531775863.793;;;;;;0.0015569987;0.0058886907;1.6225821;;;;;;;;;;;;
1531775863.887;;;;;;;;;;;;;85.30366;;;;;;;
1531775864.17;;;;;;;;;;;;96.96481;;;;;;;;
1531775863.985;;;;;;;;;-0.0013952255;0.0020106696;7.6287985E-4;;;;;;;;;
1531775863.985;;;;;;0.0015540662;0.005991282;1.6227119;;;;;;;;;;;;
1531775863.985;;;;;;;;;;;;;;;;9.793262;-0.058754053;0.5088788;;
1531775864.97;-82.64567712;40.87052009;319.0;4.550999641418457;0.0;;;;;;;;;;;;;;;
1531775864.86;;;;;;;;;;;;;85.23367;;;;;;;
1531775864.177;;;;;;0.0015509715;0.005821319;1.6228487;;;;;;;;;;;;
1531775864.177;;;;;;;;;-3.1661987E-4;-0.0025867373;-0.0017726421;;;;;;;;;
1531775864.177;;;;;;;;;;;;;;;;9.793202;-0.057087325;0.51022214;;
1531775864.216;;;;;;;;;;;;96.96485;;;;;;;;
1531775864.286;;;;;;;;;;;;;85.5876;;;;;;;
1531775864.369;;;;;;0.0015528459;0.005797491;1.622766;;;;;;;;;;;;
1531775864.370;;;;;;;;;0.006081581;-0.006183941;-2.1138787E-4;;;;;;;;;
1531775864.369;;;;;;;;;;;;;;;;9.793246;-0.056853645;0.50941056;;
1531775864.416;;;;;;;;;;;;96.96572;;;;;;;;
1531775864.486;;;;;;;;;;;;;85.25;;;;;;;
1531775864.562;;;;;;0.0015563867;0.0059224674;1.6226091;;;;;;;;;;;;
1531775864.563;;;;;;;;;-0.0027532578;0.0031420402;0.0012183487;;;;;;;;;
1531775864.562;;;;;;;;;;;;;;;;9.793318;-0.058079235;0.50787455;;
1531775864.617;;;;;;;;;;;;96.96572;;;;;;;;
1531775864.686;;;;;;;;;;;;;85.61079;;;;;;;
1531775864.755;;;;;;0.001556375;0.0058185305;1.6226099;;;;;;;;;;;;
1531775864.755;;;;;;;;;-5.283356E-4;3.1043962E-4;0.005982399;;;;;;;;;
1531775864.755;;;;;;;;;;;;;;;;9.793324;-0.057059973;0.50788116;;
1531775864.817;;;;;;;;;;;;96.96572;;;;;;;;
1531775864.886;;;;;;;;;;;;;85.54407;;;;;;;
1531775864.947;;;;;;0.0015537896;0.0058390894;1.6227242;;;;;;;;;;;;
1531775864.947;;;;;;;;;0.0025491714;0.0010819472;-0.00256899;;;;;;;;;
1531775864.947;;;;;;;;;;;;;;;;9.793263;-0.05726158;0.50900096;;
1531775865.16;;;;;;;;;;;;96.965546;;;;;;;;
1531775865.89;-82.64567714;40.87052011;319.0;4.550999641418457;0.0;;;;;;;;;;;;;;;
1531775865.85;;;;;;;;;;;;;85.4024;;;;;;;
1531775865.140;;;;;;0.0015565996;0.0058524082;1.6226001;;;;;;;;;;;;
1531775865.140;;;;;;;;;-0.0034542084;-0.0033550262;0.00682956;;;;;;;;;
1531775865.139;;;;;;;;;;;;;;;;9.793326;-0.057392187;0.50778306;;
1531775865.216;;;;;;;;;;;;96.965904;;;;;;;;
1531775865.285;;;;;;;;;;;;;85.239204;;;;;;;
1531775865.332;;;;;;;;;-5.7411194E-4;-0.004253015;0.004253924;;;;;;;;;
1531775865.332;;;;;;;;;;;;;;;;9.793347;-0.055372503;0.50759906;;
1531775865.332;;;;;;0.001557032;0.0056464537;1.6225809;;;;;;;;;;;;
1531775865.417;;;;;;;;;;;;96.966255;;;;;;;;
1531775865.486;;;;;;;;;;;;;85.2998;;;;;;;
1531775865.524;;;;;;;;;-0.0012054443;1.2419E-4;0.0027498603;;;;;;;;;
1531775865.525;;;;;;0.001557234;0.0056879474;1.6225721;;;;;;;;;;;;
1531775865.525;;;;;;;;;;;;;;;;9.793351;-0.05577941;0.50751096;;
1531775865.617;;;;;;;;;;;;96.9659;;;;;;;;
1531775865.686;;;;;;;;;;;;;85.52123;;;;;;;
1531775865.717;;;;;;;;;;;;;;;;9.793342;-0.054542735;0.5078248;;
1531775865.717;;;;;;0.0015565138;0.0055618393;1.6226039;;;;;;;;;;;;
1531775865.717;;;;;;;;;0.0053243637;-0.002965875;-0.003212452;;;;;;;;;
1531775865.816;;;;;;;;;;;;96.96577;;;;;;;;
1531775865.885;;;;;;;;;;;;;86.071655;;;;;;;
1531775865.909;;;;;;;;;1.2397766E-4;-0.0011728965;-5.172789E-4;;;;;;;;;
1531775865.910;;;;;;;;;;;;;;;;9.793296;-0.05515982;0.50862646;;
1531775865.910;;;;;;0.001554661;0.0056247665;1.6226859;;;;;;;;;;;;
1531775866.16;;;;;;;;;;;;96.96577;;;;;;;;
1531775866.85;;;;;;;;;;;;;86.47008;;;;;;;
1531775866.117;;;;;;;;;;;;96.96562;;;;;;;;
1531775866.148;-82.64567714;40.8705201;319.0;4.550999641418457;0.0;;;;;;;;;;;;;;;
1531775866.102;;;;;;;;;-0.0015192032;-0.0014102608;0.014569789;;;;;;;;;
1531775866.102;;;;;;;;;;;;;;;;9.793327;-0.05638696;0.50788987;;
1531775866.102;;;;;;0.0015563576;0.0057499018;1.6226107;;;;;;;;;;;;
1531775866.316;;;;;;;;;;;;96.96633;;;;;;;;
1531775866.285;;;;;;;;;;;;;85.80515;;;;;;;
1531775866.294;;;;;;;;;;;;;;;;9.793344;-0.054772068;0.5077561;;
1531775866.294;;;;;;0.0015566719;0.0055852253;1.6225971;;;;;;;;;;;;
1531775866.294;;;;;;;;;3.1471252E-5;1.6748533E-4;0.0038906336;;;;;;;;;
1531775866.417;;;;;;;;;;;;96.96599;;;;;;;;
1531775866.487;;;;;;;;;;;;;;;;9.793343;-0.05440723;0.5078167;;
1531775866.487;;;;;;;;;-0.003206253;0.0014688037;0.0010872781;;;;;;;;;
1531775866.487;;;;;;0.001556533;0.0055480213;1.6226032;;;;;;;;;;;;
1531775866.485;;;;;;;;;;;;;85.3737;;;;;;;
1531775866.616;;;;;;;;;;;;96.96563;;;;;;;;
1531775866.679;;;;;;;;;-5.607605E-4;0.0037551746;0.0038521588;;;;;;;;;
1531775866.679;;;;;;;;;;;;;;;;9.793315;-0.055987753;0.5081804;;
1531775866.680;;;;;;0.0015556879;0.005709193;1.6226405;;;;;;;;;;;;
1531775866.684;;;;;;;;;;;;;85.35984;;;;;;;
1531775866.816;;;;;;;;;;;;96.96529;;;;;;;;
1531775866.872;;;;;;;;;0.0016775131;-0.0048462152;-0.0029924214;;;;;;;;;
1531775866.871;;;;;;;;;;;;;;;;9.793247;-0.055501528;0.509531;;
1531775866.872;;;;;;0.0015525719;0.0056596114;1.6227783;;;;;;;;;;;;
1531775866.884;;;;;;;;;;;;;84.93889;;;;;;;
1531775867.17;;;;;;;;;;;;96.96567;;;;;;;;
1531775867.64;;;;;;0.001552784;0.005690234;1.6227688;;;;;;;;;;;;
1531775867.64;;;;;;;;;0.0039863586;1.2829527E-4;0.0021373928;;;;;;;;;
1531775867.64;;;;;;;;;;;;;;;;9.793251;-0.055801835;0.5094388;;
1531775867.149;-82.64567715;40.87052009;319.0;4.550999641418457;0.0;;;;;;;;;;;;;;;
1531775867.85;;;;;;;;;;;;;85.3618;;;;;;;
1531775867.216;;;;;;;;;;;;96.96587;;;;;;;;
1531775867.259;;;;;;;;;;;;;;;;9.793354;-0.055057015;0.5075176;;
1531775867.256;;;;;;0.0015572209;0.0056142826;1.6225727;;;;;;;;;;;;
1531775867.257;;;;;;;;;-0.0046186447;3.537126E-4;0.0066076517;;;;;;;;;
1531775867.284;;;;;;;;;;;;;85.72183;;;;;;;
1531775867.416;;;;;;;;;;;;96.96587;;;;;;;;
1531775867.385;;;;;;;;;;;;;85.54893;;;;;;;
1531775867.449;;;;;;;;;0.00447464;-0.0065952763;-9.781718E-4;;;;;;;;;
1531775867.449;;;;;;;;;;;;;;;;9.793404;-0.05433141;0.50663596;;
1531775867.449;;;;;;0.0015592589;0.0055402904;1.6224824;;;;;;;;;;;;
1531775867.616;;;;;;;;;;;;96.96676;;;;;;;;
1531775867.584;;;;;;;;;;;;;85.78206;;;;;;;
1531775867.641;;;;;;;;;0.0028924942;0.0013117008;-0.0010976493;;;;;;;;;
1531775867.642;;;;;;;;;;;;;;;;9.793384;-0.054081608;0.50703025;;
1531775867.641;;;;;;0.0015583491;0.0055148182;1.622523;;;;;;;;;;;;
1531775867.816;;;;;;;;;;;;96.96676;;;;;;;;
1531775867.784;;;;;;;;;;;;;86.36949;;;;;;;
1531775867.834;;;;;;;;;;;;;;;;9.793436;-0.054462336;0.5059992;;
