"id","sequence_id","sequence_index","lat","lng","fileName","name","lth_name","th_name","path","date_added","timestamp","way_id","match_lat","match_lng","heading","gps_accuracy","storage","shot_date","projection"
"264835443","1249727","33","39.986840","-105.157177","1249727_45760_33.jpg","storage8/files/photo/2018/6/15/proc/1249727_45760_33.jpg","storage8/files/photo/2018/6/15/lth/1249727_45760_33.jpg","storage8/files/photo/2018/6/15/th/1249727_45760_33.jpg","2018/6/15","2018-06-15 (02:22)","1529022177","17023566","39.986801147460940","-105.157173156738280","144","13.9000","storage8","2018-06-15 01:34:46","PLANE"
"264835445","1249727","34","39.986831","-105.157135","1249727_45760_34.jpg","storage8/files/photo/2018/6/15/proc/1249727_45760_34.jpg","storage8/files/photo/2018/6/15/lth/1249727_45760_34.jpg","storage8/files/photo/2018/6/15/th/1249727_45760_34.jpg","2018/6/15","2018-06-15 (02:22)","1529022177","17023566","39.986801147460940","-105.157135009765620","84","13.9000","storage8","2018-06-15 01:34:47","PLANE"
"264835447","1249727","35","39.986833","-105.157071","1249727_45760_35.jpg","storage8/files/photo/2018/6/15/proc/1249727_45760_35.jpg","storage8/files/photo/2018/6/15/lth/1249727_45760_35.jpg","storage8/files/photo/2018/6/15/th/1249727_45760_35.jpg","2018/6/15","2018-06-15 (02:22)","1529022177","17023566","39.986804962158200","-105.157073974609380","87","13.9000","storage8","2018-06-15 01:34:48","PLANE"
"264835449","1249727","36","39.986835","-105.156997","1249727_45760_36.jpg","storage8/files/photo/2018/6/15/proc/1249727_45760_36.jpg","storage8/files/photo/2018/6/15/lth/1249727_45760_36.jpg","storage8/files/photo/2018/6/15/th/1249727_45760_36.jpg","2018/6/15","2018-06-15 (02:22)","1529022177","17023566","39.986804962158200","-105.156997680664060","88","17.3000","storage8","2018-06-15 01:34:49","PLANE"
"264835451","1249727","37","39.986837","-105.156903","1249727_45760_37.jpg","storage8/files/photo/2018/6/15/proc/1249727_45760_37.jpg","storage8/files/photo/2018/6/15/lth/1249727_45760_37.jpg","storage8/files/photo/2018/6/15/th/1249727_45760_37.jpg","2018/6/15","2018-06-15 (02:22)","1529022177","17023566","39.986804962158200","-105.156906127929690","87","17.3000","storage8","2018-06-15 01:34:50","PLANE"
"264835453","1249727","38","39.986839","-105.156793","1249727_45760_38.jpg","storage8/files/photo/2018/6/15/proc/1249727_45760_38.jpg","storage8/files/photo/2018/6/15/lth/1249727_45760_38.jpg","storage8/files/photo/2018/6/15/th/1249727_45760_38.jpg","2018/6/15","2018-06-15 (02:22)","1529022177","17023566","39.986804962158200","-105.156791687011720","88","13.9000","storage8","2018-06-15 01:34:51","PLANE"
"264835455","1249727","39","39.986838","-105.156667","1249727_45760_39.jpg","storage8/files/photo/2018/6/15/proc/1249727_45760_39.jpg","storage8/files/photo/2018/6/15/lth/1249727_45760_39.jpg","storage8/files/photo/2018/6/15/th/1249727_45760_39.jpg","2018/6/15","2018-06-15 (02:22)","1529022177","17023566","39.986808776855470","-105.156669616699220","90","13.9000","storage8","2018-06-15 01:34:52","PLANE"
"264835457","1249727","40","39.986838","-105.156531","1249727_45760_40.jpg","storage8/files/photo/2018/6/15/proc/1249727_45760_40.jpg","storage8/files/photo/2018/6/15/lth/1249727_45760_40.jpg","storage8/files/photo/2018/6/15/th/1249727_45760_40.jpg","2018/6/15","2018-06-15 (02:22)","1529022177","17023566","39.986808776855470","-105.156532287597660","90","13.9000","storage8","2018-06-15 01:34:53","PLANE"
"264835459","1249727","41","39.986838","-105.156387","1249727_45760_41.jpg","storage8/files/photo/2018/6/15/proc/1249727_45760_41.jpg","storage8/files/photo/2018/6/15/lth/1249727_45760_41.jpg","storage8/files/photo/2018/6/15/th/1249727_45760_41.jpg","2018/6/15","2018-06-15 (02:22)","1529022177","17023566","39.986808776855470","-105.156387329101560","90","13.9000","storage8","2018-06-15 01:34:54","PLANE"
"264835461","1249727","42","39.986837","-105.156238","1249727_45760_42.jpg","storage8/files/photo/2018/6/15/proc/1249727_45760_42.jpg","storage8/files/photo/2018/6/15/lth/1249727_45760_42.jpg","storage8/files/photo/2018/6/15/th/1249727_45760_42.jpg","2018/6/15","2018-06-15 (02:22)","1529022177","17023566","39.986812591552734","-105.156234741210940","90","13.9000","storage8","2018-06-15 01:34:55","PLANE"
"264835463","1249727","43","39.986836","-105.156077","1249727_45760_43.jpg","storage8/files/photo/2018/6/15/proc/1249727_45760_43.jpg","storage8/files/photo/2018/6/15/lth/1249727_45760_43.jpg","storage8/files/photo/2018/6/15/th/1249727_45760_43.jpg","2018/6/15","2018-06-15 (02:22)","1529022177","17023566","39.986812591552734","-105.156074523925780","90","13.9000","storage8","2018-06-15 01:34:56","PLANE"
"264835465","1249727","44","39.986836","-105.155913","1249727_45760_44.jpg","storage8/files/photo/2018/6/15/proc/1249727_45760_44.jpg","storage8/files/photo/2018/6/15/lth/1249727_45760_44.jpg","storage8/files/photo/2018/6/15/th/1249727_45760_44.jpg","2018/6/15","2018-06-15 (02:22)","1529022177","17023566","39.986812591552734","-105.155914306640620","90","13.9000","storage8","2018-06-15 01:34:57","PLANE"
"264835467","1249727","45","39.986836","-105.155754","1249727_45760_45.jpg","storage8/files/photo/2018/6/15/proc/1249727_45760_45.jpg","storage8/files/photo/2018/6/15/lth/1249727_45760_45.jpg","storage8/files/photo/2018/6/15/th/1249727_45760_45.jpg","2018/6/15","2018-06-15 (02:22)","1529022177","17023566","39.986816406250000","-105.155754089355470","90","13.9000","storage8","2018-06-15 01:34:58","PLANE"
"264835469","1249727","46","39.986836","-105.155605","1249727_45760_46.jpg","storage8/files/photo/2018/6/15/proc/1249727_45760_46.jpg","storage8/files/photo/2018/6/15/lth/1249727_45760_46.jpg","storage8/files/photo/2018/6/15/th/1249727_45760_46.jpg","2018/6/15","2018-06-15 (02:22)","1529022177","17023566","39.986816406250000","-105.155601501464840","90","13.8000","storage8","2018-06-15 01:34:59","PLANE"
"264835471","1249727","47","39.986837","-105.155471","1249727_45760_47.jpg","storage8/files/photo/2018/6/15/proc/1249727_45760_47.jpg","storage8/files/photo/2018/6/15/lth/1249727_45760_47.jpg","storage8/files/photo/2018/6/15/th/1249727_45760_47.jpg","2018/6/15","2018-06-15 (02:22)","1529022177","17023566","39.986816406250000","-105.155471801757810","89","13.8000","storage8","2018-06-15 01:35:00","PLANE"
"264835473","1249727","48","39.986837","-105.155353","1249727_45760_48.jpg","storage8/files/photo/2018/6/15/proc/1249727_45760_48.jpg","storage8/files/photo/2018/6/15/lth/1249727_45760_48.jpg","storage8/files/photo/2018/6/15/th/1249727_45760_48.jpg","2018/6/15","2018-06-15 (02:22)","1529022177","17023566","39.986820220947266","-105.155349731445310","88","13.8000","storage8","2018-06-15 01:35:01","PLANE"
"264835475","1249727","49","39.986838","-105.155253","1249727_45760_49.jpg","storage8/files/photo/2018/6/15/proc/1249727_45760_49.jpg","storage8/files/photo/2018/6/15/lth/1249727_45760_49.jpg","storage8/files/photo/2018/6/15/th/1249727_45760_49.jpg","2018/6/15","2018-06-15 (02:22)","1529022177","17023566","39.986820220947266","-105.155250549316400","88","13.8000","storage8","2018-06-15 01:35:02","PLANE"
"264835477","1249727","50","39.986839","-105.155170","1249727_45760_50.jpg","storage8/files/photo/2018/6/15/proc/1249727_45760_50.jpg","storage8/files/photo/2018/6/15/lth/1249727_45760_50.jpg","storage8/files/photo/2018/6/15/th/1249727_45760_50.jpg","2018/6/15","2018-06-15 (02:22)","1529022177","17023566","39.986820220947266","-105.155166625976560","88","13.8000","storage8","2018-06-15 01:35:03","PLANE"
"264835479","1249727","51","39.986840","-105.155098","1249727_45760_51.jpg","storage8/files/photo/2018/6/15/proc/1249727_45760_51.jpg","storage8/files/photo/2018/6/15/lth/1249727_45760_51.jpg","storage8/files/photo/2018/6/15/th/1249727_45760_51.jpg","2018/6/15","2018-06-15 (02:22)","1529022177","17023566","39.986820220947266","-105.155097961425780","88","13.8000","storage8","2018-06-15 01:35:04","PLANE"
"264835481","1249727","52","39.986842","-105.155032","1249727_45760_52.jpg","storage8/files/photo/2018/6/15/proc/1249727_45760_52.jpg","storage8/files/photo/2018/6/15/lth/1249727_45760_52.jpg","storage8/files/photo/2018/6/15/th/1249727_45760_52.jpg","2018/6/15","2018-06-15 (02:22)","1529022177","17023566","39.986820220947266","-105.155029296875000","86","13.8000","storage8","2018-06-15 01:35:05","PLANE"
"264835483","1249727","53","39.986843","-105.154968","1249727_45760_53.jpg","storage8/files/photo/2018/6/15/proc/1249727_45760_53.jpg","storage8/files/photo/2018/6/15/lth/1249727_45760_53.jpg","storage8/files/photo/2018/6/15/th/1249727_45760_53.jpg","2018/6/15","2018-06-15 (02:22)","1529022177","17023566","39.986824035644530","-105.154968261718750","92","13.8000","storage8","2018-06-15 01:35:06","PLANE"
"264835485","1249727","54","39.986844","-105.154912","1249727_45760_54.jpg","storage8/files/photo/2018/6/15/proc/1249727_45760_54.jpg","storage8/files/photo/2018/6/15/lth/1249727_45760_54.jpg","storage8/files/photo/2018/6/15/th/1249727_45760_54.jpg","2018/6/15","2018-06-15 (02:22)","1529022177","17023566","39.986824035644530","-105.154914855957030","90","13.8000","storage8","2018-06-15 01:35:07","PLANE"
"264835487","1249727","55","39.986845","-105.154864","1249727_45760_55.jpg","storage8/files/photo/2018/6/15/proc/1249727_45760_55.jpg","storage8/files/photo/2018/6/15/lth/1249727_45760_55.jpg","storage8/files/photo/2018/6/15/th/1249727_45760_55.jpg","2018/6/15","2018-06-15 (02:22)","1529022177","17023566","39.986824035644530","-105.154861450195310","87","13.8000","storage8","2018-06-15 01:35:08","PLANE"
"264835489","1249727","56","39.986845","-105.154828","1249727_45760_56.jpg","storage8/files/photo/2018/6/15/proc/1249727_45760_56.jpg","storage8/files/photo/2018/6/15/lth/1249727_45760_56.jpg","storage8/files/photo/2018/6/15/th/1249727_45760_56.jpg","2018/6/15","2018-06-15 (02:22)","1529022177","17023566","39.986824035644530","-105.154830932617190","90","13.8000","storage8","2018-06-15 01:35:09","PLANE"
"264835491","1249727","57","39.986845","-105.154803","1249727_45760_57.jpg","storage8/files/photo/2018/6/15/proc/1249727_45760_57.jpg","storage8/files/photo/2018/6/15/lth/1249727_45760_57.jpg","storage8/files/photo/2018/6/15/th/1249727_45760_57.jpg","2018/6/15","2018-06-15 (02:22)","1529022177","17023566","39.986824035644530","-105.154800415039060","90","13.8000","storage8","2018-06-15 01:35:10","PLANE"
"264835493","1249727","58","39.986846","-105.154790","1249727_45760_58.jpg","storage8/files/photo/2018/6/15/proc/1249727_45760_58.jpg","storage8/files/photo/2018/6/15/lth/1249727_45760_58.jpg","storage8/files/photo/2018/6/15/th/1249727_45760_58.jpg","2018/6/15","2018-06-15 (02:22)","1529022177","17023566","39.986824035644530","-105.154792785644530","90","13.8000","storage8","2018-06-15 01:35:11","PLANE"
"264835495","1249727","59","39.986846","-105.154785","1249727_45760_59.jpg","storage8/files/photo/2018/6/15/proc/1249727_45760_59.jpg","storage8/files/photo/2018/6/15/lth/1249727_45760_59.jpg","storage8/files/photo/2018/6/15/th/1249727_45760_59.jpg","2018/6/15","2018-06-15 (02:22)","1529022177","17023566","39.986824035644530","-105.154785156250000","270","13.8000","storage8","2018-06-15 01:35:12","PLANE"
"264835497","1249727","60","39.986846","-105.154785","1249727_45760_60.jpg","storage8/files/photo/2018/6/15/proc/1249727_45760_60.jpg","storage8/files/photo/2018/6/15/lth/1249727_45760_60.jpg","storage8/files/photo/2018/6/15/th/1249727_45760_60.jpg","2018/6/15","2018-06-15 (02:22)","1529022177","17023566","39.986824035644530","-105.154785156250000","90","13.8000","storage8","2018-06-15 01:35:13","PLANE"
"264835499","1249727","61","39.986857","-105.154637","1249727_45760_61.jpg","storage8/files/photo/2018/6/15/proc/1249727_45760_61.jpg","storage8/files/photo/2018/6/15/lth/1249727_45760_61.jpg","storage8/files/photo/2018/6/15/th/1249727_45760_61.jpg","2018/6/15","2018-06-15 (02:22)","1529022177","17023566","39.986824035644530","-105.154640197753900","88","13.8000","storage8","2018-06-15 01:35:33","PLANE"
"264835501","1249727","62","39.986856","-105.154553","1249727_45760_62.jpg","storage8/files/photo/2018/6/15/proc/1249727_45760_62.jpg","storage8/files/photo/2018/6/15/lth/1249727_45760_62.jpg","storage8/files/photo/2018/6/15/th/1249727_45760_62.jpg","2018/6/15","2018-06-15 (02:22)","1529022177","17023566","39.986827850341800","-105.154556274414060","88","13.8000","storage8","2018-06-15 01:35:34","PLANE"
"264835503","1249727","63","39.986856","-105.154448","1249727_45760_63.jpg","storage8/files/photo/2018/6/15/proc/1249727_45760_63.jpg","storage8/files/photo/2018/6/15/lth/1249727_45760_63.jpg","storage8/files/photo/2018/6/15/th/1249727_45760_63.jpg","2018/6/15","2018-06-15 (02:22)","1529022177","17023566","39.986827850341800","-105.154449462890620","90","13.8000","storage8","2018-06-15 01:35:35","PLANE"
"264835505","1249727","64","39.986856","-105.154326","1249727_45760_64.jpg","storage8/files/photo/2018/6/15/proc/1249727_45760_64.jpg","storage8/files/photo/2018/6/15/lth/1249727_45760_64.jpg","storage8/files/photo/2018/6/15/th/1249727_45760_64.jpg","2018/6/15","2018-06-15 (02:22)","1529022178","17023566","39.986827850341800","-105.154327392578120","90","13.8000","storage8","2018-06-15 01:35:36","PLANE"
"264835507","1249727","65","39.986855","-105.154187","1249727_45760_65.jpg","storage8/files/photo/2018/6/15/proc/1249727_45760_65.jpg","storage8/files/photo/2018/6/15/lth/1249727_45760_65.jpg","storage8/files/photo/2018/6/15/th/1249727_45760_65.jpg","2018/6/15","2018-06-15 (02:22)","1529022178","17023566","39.986831665039060","-105.154190063476560","90","13.8000","storage8","2018-06-15 01:35:37","PLANE"
"264835509","1249727","66","39.986854","-105.154033","1249727_45760_66.jpg","storage8/files/photo/2018/6/15/proc/1249727_45760_66.jpg","storage8/files/photo/2018/6/15/lth/1249727_45760_66.jpg","storage8/files/photo/2018/6/15/th/1249727_45760_66.jpg","2018/6/15","2018-06-15 (02:22)","1529022178","17023566","39.986831665039060","-105.154029846191400","90","13.8000","storage8","2018-06-15 01:35:38","PLANE"
